word,phonetic,meaning,,
solar system,[‘səulə’sistim],太阳系,,
shooting star,[],流星,,
space,[speis],太空,,
spaceship,[‘speisʃip],宇宙飞船,,
sphere,[sfiə],天球 球体,,
author,[‘ɔ:θə],作者,,
essay,[‘esei],随笔,,
reportage,repɔ:’tɑ:ʒ],报告文学,,
criticism,[‘kriti sizəm],评论,,
anthology,[æn’θɔlədʒi],选集,,
edition,[i’diʃən],版本,,
work,[wə:k],作品,,
masterpiece,[‘ma:stəpi:s],杰作,,
copyright,[‘kɔpi rait],版权 著作权,,
humanities,[hju:'mænitiz],人文学科,,
writer,[‘raitə],作家,,
volume,[‘vɔlju:m],卷,,
theatre,[‘θiətə],戏剧,,
drama,[‘dra:mə],戏剧 话剧 剧本,,
comedy,[‘kɔmidi],喜剧,,
tragedy,[‘trædʒidi],悲剧,,
farce,[fa:s],滑稽剧,,
play,[plei],剧本,,
playwright,[‘pleirait],编剧 剧作家,,
performance,[pə’fɔ:məns],演出,,
act,[ækt],幕,,
scene,[si:n],场 情景,,
plot,[plɔt],情节,,
intrigue,[in’tri:g],错综复杂的剧情,,
story,[‘stɔ:ri],故事,,
episode,[‘episəud],插曲 一段情节,,
denouement,[deinu:'mɔŋ],终场 结局,,
poetry,[‘pəuitri],诗歌,,
poet,[‘pəuit],诗人,,
poem,[‘pəuim],诗,,
ode,[əud],颂歌,,
sonnet,[‘sɔnit],十四行诗,,
verse,[və:s],(诗)节,,
line,[lain],(诗)行,,
rhyme,[raim],韵脚 押韵,,
metrics,[‘metriks],韵律学 格律学,,
prose,[prəuz],散文,,
novel,[‘nɔvəl],小说,,
biography,[bai’ɔgrəfi],传记 传记文学,,
allegory,[‘æligəri],寓言,,
science fiction,[‘fikʃən],科幻科学 幻想小说,,
satire,[‘sætaiə],讽刺文学,,
essay,[‘esei],散文 杂文,,
composition,[kɔmpə’ziʃən],作文 学术著作,,
rhetoric,[‘retərik],修辞学,,
oratory,[‘ɔrətəri],讲演术,,
declamation,[deklə’meiʃən],朗诵 朗诵技巧,,
improvisation,imprəvai’zeiʃən][,即席讲演,,
criticism,[‘kriti sizəm],批判主义,,
critic,[‘kritik],批评家 评论家,,
eloquence,[‘eləkwəns],文才 口才,,
lyricism,[‘lirisizəm],抒情性,,
gallery,[‘gæləri],画廊 美术馆,,
salon,[‘sælɔ:n],沙龙,,
exhibition,[eksi’biʃən],展览,,
collection,[kə’lekʃən],收藏,,
inspiration,[inspə’reiʃən],灵感 启发,,
artist,[‘a:tist],大师 艺术家,,
pigment,[‘pigmənt],颜料,,
painter,[‘peintə],画家,,
oil painting,[],油画,,
watercolor,['wɔ:tə kʌlə 'wɔ-],水彩画,,
wash,[wɔʃ],水墨画,,
engraving,[in’greiviŋ],版画,,
tracing,[‘treisiŋ],临摹,,
sketch,[sketʃ],素描 草稿,,
portrait,[‘pɔ:trit],肖像 人像 画像,,
model,[‘mɔdəl],模特,,
caricature,[‘kærikətjuə -tʃə],漫画,,
nude,[nju:d],裸体画,,
profile,[‘prəufail],轮廓,,
landscape,[‘lændskeip],风景画 山水画,,
seascape,[‘si: skeip],海景画,,
frame,[freim],画框,,
chassis,[‘ʃæsi],画布绷架,,
canvas,[‘kænvəs],画布,,
studio,[‘stju:diəu],画室,,
pinacotheca,[pinəkəu’θi:kə],画廊 美术馆,,
sculptor,[skʌlptə],雕塑学 (男)雕塑家 (男)雕刻家,,
carving,[‘ka:viŋ],雕刻,,
statue,[‘stætju:],雕像 塑像 铸像,,
figure,[‘figə],塑像,,
bronze,[brɔnz],铜像,,
alto,[‘æltəu],女低音,,
anthem,[‘ænθəm],圣歌 赞美诗,,
baritone,[‘bæritəun],男中音,,
bass,[beis],男低音 贝司,,
bassoon,[bə'su:n],低音管,,
brass,[bra:s],铜管乐器,,
classical,['klæsikəl],古典音乐,,
classical music,[],古典音乐,,
conductor,[kən’dʌktə],指挥,,
flute,[flu:t],长笛,,
harmonica,[hɑ:’mɔnikə],口琴,,
jazz,[dʒæz],爵士乐,,
opera,[‘ɔpərə],歌剧,,
orchestra,[‘ɔ:kistrə],管弦乐队,,
rhapsody,[‘ræpsədi],狂想曲,,
solo,[‘səuləu],独奏 独唱,,
soloist,[‘səuləuist],独唱者,,
soprano,[sə'prɑ:nəu -'præ-],女高音,,
symphony,[‘simfəni],交响乐,,
tenor,[‘tenə],男高音,,
pop,[pɔp],流行歌曲,,
rock,[rɔk],摇滚乐,,
colony,[‘kɔləni],殖民地,,
democracy,[di’mɔkrəsi],民主主义 民主政治,,
dynasty,[‘dinəsti],朝代 王朝,,
extinction,[ik’stiŋkʃən],消灭,,
feudalism,['fju:dəlizəm],封建制度 封建主义,,
administration,[əd mini’streiʃən],行政,,
aggression,[ə’greʃən],侵略,,
ambassador,[æm’bæsədə],大使,,
anarchy,[‘ænəki],无政府状态,,
announcement,[ə’naunsmənt],公告,,
aristocracy,æri’stɔkrəsi],贵族 贵族统治,,
autonomy,[ɔ:’tɔnəmi],自治,,
ballot,[‘bælət],选票,,
bill,[bil],法案,,
bloodshed,[‘blʌdʃed],流血 屠杀,,
bureaucracy,[bjuə’rɔkrəsi],官僚主义 官僚政治,,
candidate,['kændideit -dət],候选人 候补人,,
cession,[‘seʃən],割让（土地）,,
commotion,[kə’məuʃən],骚动 暴乱,,
community,[kə’mju:niti],社区,,
compact,[kəm'pækt 'kɔmpækt],合同 契约,,
congress,['kɔŋgres kən'gres],国会,,
congressman,[‘kɔŋgresmən],国会议员,,
conspiracy,[kən’spirəsi],阴谋,,
conspirator,[kən’spirətə],阴谋者 同谋者,,
constitution,[kɔnsti’tju:ʃən],宪法,,
consul,[‘kɔnsəl],领事,,
convention,[kən’venʃən],惯例,,
cooperation,[kəu ɔpə’reiʃən],合作,,
custom,[‘kʌstəm],习惯 风俗 海关,,
delegate,['deligət -geit 'deligeit],代表,,
delegation,[deli’geiʃən],代表团,,
demonstration,[demən’streiʃən],示威 示威游行,,
deposition,[depə’ziʃən],革职 免职,,
despot,[‘despɔt],暴君,,
dictator,[dik’teitə],独裁者,,
dictatorship,[dik’teitəʃip],专政 独裁政权,,
diplomacy,[di’pləuməsi],外交,,
diplomat,[‘dipləmæt],外交官,,
discrimination,[dis krimi’neiʃən],岐视,,
dominion,[də’minjən],领土 主权 统治,,
embassy,[‘embəsi],大使馆,,
emperor,[‘empərə],皇帝,,
empire,[‘empaiə],帝国,,
ferment,[‘fə:ment],动乱,,
government,[‘gʌvənmənt],政府 内阁,,
governor,[‘gʌvənə],总督 统治者,,
hegemony,[hi'geməni hi'dʒem-],霸权,,
ideology,[aidi’ɔlədʒi],意识形态,,
kingdom,[‘kiŋdəm],王国,,
legion,[‘li:dʒən],军团,,
monarch,[‘mɔnək],帝王,,
monarchy,[‘mɔnəki],君主制 君主政体,,
motion,[‘məuʃən],动议,,
movement,[‘mu:vmənt],运动,,
nationality,[næʃən’æliti],国籍,,
oligarchy,[‘ɔliga:ki],寡头政治,,
pact,[pækt],协定 条约,,
petition,[pi’tiʃən],请愿,,
philanthropy,[fi’lænθrəpi],博爱 仁慈,,
policy,[‘pɔlisi],政策 方针,,
poll,[pəul],民意测验,,
prejudice,[‘predʒudis],偏见,,
proposition,[prɔpə’ziʃən],建议,,
rebel,[‘rebəl ri’bel],反叛者 叛乱者,,
rebellion,[ri’beljən],叛乱,,
regime,[rei’ʒi:m],政权,,
republic,[ri’pʌblik],共和国,,
revolution,[revə'lu:ʃən],革命,,
slogan,[‘sləugən],口号 标语,,
sovereignty,['sɔvrənti 'sʌv-],主权 独立国,,
spokesman,[‘spəuksmən],发言人 代表者,,
statesman,[‘steitsmən],政治家,,
treaty,[‘tri:ti],条约,,
tumult,[‘tju:mʌlt],骚动,,
turbulence,[‘tə:bjuləns],骚动,,
turmoil,[‘tə:mɔil],骚动 混乱,,
tyranny,[‘tirəni],暴政,,
tyrant,[‘tairənt],暴君,,
upheaval,[ʌp’hi:vəl],巨变 动乱,,
uprising,[‘ʌp raiziŋ],起义,,
usurper,[ju:’zə:pə],篡位者 篡夺者,,
usurpation,ju:zə:'peiʃən],篡夺 篡权,,
vote,[vəut],投票 选举,,
Byzantine,[bi’zæntain],拜占庭式,,
Romanesque,[rəumə’nesk],罗马式,,
Gothic,[‘gɔθik],哥特式,,
Baroque,[bə’rɔk],巴洛克式,,
classicism,[‘klæsisizəm],古典主义 古典风格,,
romanticism,[rəu’mæntisizəm],浪漫主义,,
realism,[‘riəlizəm 'ri:-],现实主义,,
symbolism,[‘simbəlizəm],象征主义,,
impressionism,[im’preʃənizəm],印象主义,,
expressionism,[ik'spreʃənizəm],表现主义,,
fauvism,[‘fəuvizəm],野兽派,,
abstract art,[],抽象派 抽象主义,,
cubism,[‘kju:bizəm],立体派 立体主义,,
naturalism,[‘nætʃərəlizəm],自然主义,,
existentialism,[egzis'tenʃəlizəm],存在主义,,
futurism,[‘fju:tʃərizəm],未来主义,,field,,字段,Track 01 P001-012.mp3,19.7
float,,浮点数,Track 01 P001-012.mp3,24.42
kin,,金,Track 01 P001-012.mp3,31.46
life,,生活,Track 01 P001-012.mp3,40.48
side,,侧面,Track 01 P001-012.mp3,47.78
sleep,,睡觉,Track 01 P001-012.mp3,51.48
way,,方式,Track 01 P001-012.mp3,55.14
base,,基础,Track 01 P001-012.mp3,58.66
fresh,,新鲜,Track 01 P001-012.mp3,62.0
lone,,孤独的,Track 01 P001-012.mp3,71.5
mass,,质量,Track 01 P001-012.mp3,79.54
rise,,上升,Track 01 P001-012.mp3,81.58
weight,,重量,Track 01 P001-012.mp3,85.7
weight,,重量,Track 01 P001-012.mp3,87.78
wear,,穿,Track 01 P001-012.mp3,92.48
ent,,实体,Track 01 P001-012.mp3,94.9
ric,,里克,Track 01 P001-012.mp3,97.7
historical,,历史的,Track 01 P001-012.mp3,101.38
moral,,道德,Track 01 P001-012.mp3,106.0
path,,路径,Track 01 P001-012.mp3,110.2
periodic,,周期性的,Track 01 P001-012.mp3,114.08
sexual,,性,Track 01 P001-012.mp3,123.44
social,,社会,Track 01 P001-012.mp3,127.72
symmetry,,对称性,Track 01 P001-012.mp3,132.06
typical,,典型的,Track 01 P001-012.mp3,135.92
abnormal,,异常,Track 01 P001-012.mp3,141.76
abnormal,,异常,Track 01 P001-012.mp3,144.5
absent,,缺席的,Track 01 P001-012.mp3,144.98
abst,,弃权,Track 01 P001-012.mp3,150.48
ain,,艾因,Track 01 P001-012.mp3,150.8
abst,,弃权,Track 01 P001-012.mp3,154.14
ence,,恩斯,Track 01 P001-012.mp3,154.54
uce,,尤斯,Track 01 P001-012.mp3,157.86
use,,使用,Track 01 P001-012.mp3,160.52
use,,使用,Track 01 P001-012.mp3,165.54
use,,使用,Track 01 P001-012.mp3,167.14
icate,,icate,Track 01 P001-012.mp3,169.22
use,,使用,Track 01 P001-012.mp3,176.24
object,,对象,Track 01 P001-012.mp3,176.72
ern,,埃尔恩,Track 01 P001-012.mp3,182.1
braid,,辫子,Track 01 P001-012.mp3,185.16
ason,,阿森,Track 01 P001-012.mp3,186.48
brigade,,旅/支队,Track 01 P001-012.mp3,187.84
abrupt,,突然的,Track 01 P001-012.mp3,193.48
use,,使用,Track 01 P001-012.mp3,197.18
use,,使用,Track 01 P001-012.mp3,201.2
abstract,,摘要,Track 01 P001-012.mp3,203.52
use,,使用,Track 01 P001-012.mp3,210.48
brigade,,旅/支队,Track 01 P001-012.mp3,212.52
accelerate,,加速,Track 01 P001-012.mp3,214.7
add,,添加,Track 01 P001-012.mp3,217.28
accent,,口音,Track 01 P001-012.mp3,218.1
uate,,瓦特,Track 01 P001-012.mp3,220.02
company,,公司,Track 01 P001-012.mp3,222.48
ulate,,ulate,Track 01 P001-012.mp3,227.54
ulate,,ulate,Track 01 P001-012.mp3,231.26
affili,,关联,Track 01 P001-012.mp3,231.26
ation,,行动,Track 01 P001-012.mp3,231.26
omer,,奥默尔,Track 01 P001-012.mp3,235.8
ate,,吃了,Track 01 P001-012.mp3,235.96
grand,,宏伟的,Track 01 P001-012.mp3,240.3
ise,,伊塞,Track 01 P001-012.mp3,240.62
gro,,格罗,Track 01 P001-012.mp3,241.9
vate,,瓦特,Track 01 P001-012.mp3,244.34
vate,,瓦特,Track 01 P001-012.mp3,245.6
peace,,和平,Track 01 P001-012.mp3,252.1
ours,,我们的,Track 01 P001-012.mp3,255.9
hang,,悬挂,Track 01 P001-012.mp3,257.34
point,,点,Track 01 P001-012.mp3,259.4
pre,,预先,Track 01 P001-012.mp3,260.7
ate,,吃了,Track 01 P001-012.mp3,263.48
ian,,伊恩,Track 01 P001-012.mp3,264.46
hang,,悬挂,Track 01 P001-012.mp3,264.74
range,,范围,Track 01 P001-012.mp3,266.84
rest,,休息,Track 01 P001-012.mp3,270.64
fen,,分,Track 01 P001-012.mp3,279.32
assim,,这样,Track 01 P001-012.mp3,280.74
ilate,,我爱她,Track 01 P001-012.mp3,282.08
cyst,,囊肿,Track 01 P001-012.mp3,286.64
angle,,角度,Track 01 P001-012.mp3,287.9
sure,,当然,Track 01 P001-012.mp3,294.2
sure,,当然,Track 01 P001-012.mp3,294.94
attach,,附加,Track 01 P001-012.mp3,298.08
ang,,安格,Track 01 P001-012.mp3,299.82
ian,,伊恩,Track 01 P001-012.mp3,300.44
tame,,驯服,Track 01 P001-012.mp3,302.32
orde,,秩序,Track 01 P001-012.mp3,304.4
test,,测试一下,Track 01 P001-012.mp3,305.5
ess,,本质,Track 01 P001-012.mp3,307.88
attract,,吸引,Track 01 P001-012.mp3,308.92
adapt,,适应,Track 01 P001-012.mp3,315.02
add,,添加,Track 01 P001-012.mp3,318.32
ict,,信息与通信技术,Track 01 P001-012.mp3,318.92
use,,使用,Track 01 P001-012.mp3,322.8
add,,添加,Track 01 P001-012.mp3,326.06
ict,,信息与通信技术,Track 01 P001-012.mp3,327.18
here,,这里,Track 01 P001-012.mp3,330.72
jac,,杰克,Track 01 P001-012.mp3,335.02
ent,,实体,Track 01 P001-012.mp3,335.34
just,,只是,Track 01 P001-012.mp3,338.84
minist,,部长,Track 01 P001-012.mp3,342.5
rate,,比率,Track 01 P001-012.mp3,342.8
ire,,艾尔,Track 01 P001-012.mp3,347.18
mon,,我的,Track 01 P001-012.mp3,350.4
ish,,伊什,Track 01 P001-012.mp3,350.72
opt,,选择,Track 01 P001-012.mp3,354.64
amb,,安布,Track 01 P001-012.mp3,359.04
rate,,比率,Track 01 P001-012.mp3,359.3
vent,,通风,Track 01 P001-012.mp3,362.58
vent,,通风,Track 01 P001-012.mp3,366.12
ure,,尿液,Track 01 P001-012.mp3,366.42
est,,是的,Track 01 P001-012.mp3,373.24
hetic,,hetic,Track 01 P001-012.mp3,373.5
ism,,主义,Track 01 P001-012.mp3,377.46
onic,,奥尼克,Track 01 P001-012.mp3,381.52
est,,是的,Track 01 P001-012.mp3,385.38
hesia,,hesia,Track 01 P001-012.mp3,385.72
har,,哈尔,Track 01 P001-012.mp3,389.36
mon,,我的,Track 01 P001-012.mp3,389.56
onymous,,onymous,Track 01 P001-012.mp3,393.44
ate,,吃了,Track 01 P001-012.mp3,401.24
ate,,吃了,Track 01 P001-012.mp3,404.88
ounce,,盎司,Track 01 P001-012.mp3,407.98
iti,,伊蒂,Track 01 P001-012.mp3,414.96
ate,,吃了,Track 01 P001-012.mp3,415.22
antagon,,antagon,Track 01 P001-012.mp3,421.34
ism,,主义,Track 01 P001-012.mp3,421.72
toxic,,有毒的,Track 01 P001-012.mp3,425.1
iac,,国际汽车联合会,Track 01 P001-012.mp3,429.0
raft,,漂流,Track 01 P001-012.mp3,429.18
acter,,角色,Track 01 P001-012.mp3,433.44
ial,,我爱,Track 01 P001-012.mp3,433.74
ody,,奥迪,Track 01 P001-012.mp3,437.42
clockwise,,顺时针,Track 01 P001-012.mp3,440.94
ote,,奥特,Track 01 P001-012.mp3,445.94
athy,,阿西,Track 01 P001-012.mp3,449.74
social,,社会,Track 01 P001-012.mp3,453.34
rust,,锈迹,Track 01 P001-012.mp3,461.38
war,,战争,Track 01 P001-012.mp3,465.74
onym,,onym,Track 01 P001-012.mp3,469.28
athy,,阿西,Track 01 P001-012.mp3,482.26
war,,战争,Track 01 P001-012.mp3,493.82
athy,,阿西,Track 01 P001-012.mp3,494.54
athy,,阿西,Track 01 P001-012.mp3,495.48
athy,,阿西,Track 01 P001-012.mp3,496.18
hind,,后,Track 01 P001-012.mp3,514.64
beneath,,在……之下,Track 01 P001-012.mp3,521.86
beside,,旁边,Track 01 P001-012.mp3,526.24
flower,,花,Track 01 P001-012.mp3,535.5
behold,,看哪,Track 01 P001-012.mp3,540.68
lie,,谎言,Track 01 P001-012.mp3,543.6
powder,,粉末,Track 01 P001-012.mp3,547.04
annual,,年度的,Track 01 P001-012.mp3,553.98
enary,,enary,Track 01 P001-012.mp3,558.44
color,,颜色,Track 01 P001-012.mp3,562.52
cycle,,周期,Track 01 P001-012.mp3,566.14
annual,,年度的,Track 01 P001-012.mp3,569.84
big,,大,Track 01 P001-012.mp3,572.98
used,,使用的,Track 01 P001-012.mp3,573.94
lateral,,侧向的,Track 01 P001-012.mp3,577.3
ling,,灵,Track 01 P001-012.mp3,581.1
ual,,乌阿尔,Track 01 P001-012.mp3,581.4
ben,,本,Track 01 P001-012.mp3,584.18
ulars,,乌拉,Track 01 P001-012.mp3,585.2
pet,,宠物,Track 01 P001-012.mp3,589.72
sect,,教派,Track 01 P001-012.mp3,593.62
sexual,,性,Track 01 P001-012.mp3,597.84
weekly,,每周的,Track 01 P001-012.mp3,601.76
gone,,走了,Track 01 P001-012.mp3,608.8
pass,,通过,Track 01 P001-012.mp3,621.12
product,,产品,Track 01 P001-012.mp3,624.92
road,,道路,Track 01 P001-012.mp3,628.9
standard,,标准,Track 01 P001-012.mp3,632.34
way,,方式,Track 01 P001-012.mp3,636.12
word,,单词,Track 01 P001-012.mp3,639.48
cir,,西尔,Track 01 P001-012.mp3,650.27
ize,,尺寸,Track 01 P001-012.mp3,651.1
con,,困惑,Track 01 P001-012.mp3,654.68
ference,,会议,Track 01 P001-012.mp3,654.84
con,,困惑,Track 01 P001-012.mp3,658.54
ference,,会议,Track 01 P001-012.mp3,658.76
com,,.com,Track 01 P001-012.mp3,662.68
plic,,普利克,Track 01 P001-012.mp3,662.94
ution,,溶液,Track 01 P001-012.mp3,663.02
con,,困惑,Track 01 P001-012.mp3,667.62
navigate,,导航,Track 01 P001-012.mp3,667.78
con,,困惑,Track 01 P001-012.mp3,672.26
scri,,斯克里,Track 01 P001-012.mp3,672.4
con,,困惑,Track 01 P001-012.mp3,675.86
spec,,规格,Track 01 P001-012.mp3,676.02
con,,困惑,Track 01 P001-012.mp3,680.14
ference,,会议,Track 01 P001-012.mp3,680.28
con,,困惑,Track 01 P001-012.mp3,684.7
vent,,通风,Track 01 P001-012.mp3,684.86
con,,困惑,Track 01 P001-012.mp3,691.8
con,,困惑,Track 01 P001-012.mp3,694.18
ference,,会议,Track 01 P001-012.mp3,694.18
con,,困惑,Track 01 P001-012.mp3,701.84
con,,困惑,Track 01 P001-012.mp3,703.44
ference,,会议,Track 01 P001-012.mp3,703.44
con,,困惑,Track 01 P001-012.mp3,704.0
ference,,会议,Track 01 P001-012.mp3,704.0
con,,困惑,Track 01 P001-012.mp3,704.1
ference,,会议,Track 01 P001-012.mp3,704.1
con,,困惑,Track 01 P001-012.mp3,705.26
ference,,会议,Track 01 P001-012.mp3,705.26
con,,困惑,Track 01 P001-012.mp3,707.22
ference,,会议,Track 01 P001-012.mp3,707.22
habit,,习惯,Track 01 P001-012.mp3,713.5
here,,这里,Track 01 P001-012.mp3,716.76
collaborate,,协作,Track 01 P001-012.mp3,721.38
coll,,碰撞,Track 01 P001-012.mp3,724.89
ate,,吃了,Track 01 P001-012.mp3,725.28
collateral,,抵押品,Track 01 P001-012.mp3,728.42
collect,,收集,Track 01 P001-012.mp3,731.52
coll,,碰撞,Track 01 P001-012.mp3,735.69
ect,,外部,Track 01 P001-012.mp3,736.08
ate,,吃了,Track 01 P001-012.mp3,736.26
call,,打电话,Track 01 P001-012.mp3,736.72
ate,,吃了,Track 01 P001-012.mp3,737.3
coll,,碰撞,Track 01 P001-012.mp3,740.82
ect,,外部,Track 01 P001-012.mp3,741.58
ual,,乌阿尔,Track 01 P001-012.mp3,741.78
oper,,操作,Track 01 P001-012.mp3,745.44
ate,,吃了,Track 01 P001-012.mp3,745.64
ign,,忽略,Track 01 P001-012.mp3,749.22
com,,.com,Track 01 P001-012.mp3,760.16
par,,由,Track 01 P001-012.mp3,761.68
ison,,异构体,Track 01 P001-012.mp3,762.02
com,,.com,Track 01 P001-012.mp3,764.7
pass,,通过,Track 01 P001-012.mp3,765.46
ion,,离子,Track 01 P001-012.mp3,765.88
com,,.com,Track 01 P001-012.mp3,768.54
pat,,拍拍,Track 01 P001-012.mp3,769.26
ate,,吃了,Track 01 P001-012.mp3,769.82
comp,,竞争,Track 01 P001-012.mp3,772.32
onent,,onent,Track 01 P001-012.mp3,773.04
con,,困惑,Track 01 P001-012.mp3,775.94
centric,,以……为中心的,Track 01 P001-012.mp3,776.64
con,,困惑,Track 01 P001-012.mp3,779.92
ord,,命令,Track 01 P001-012.mp3,780.88
con,,困惑,Track 01 P001-012.mp3,785.94
con,,困惑,Track 01 P001-012.mp3,789.86
ict,,信息与通信技术,Track 01 P001-012.mp3,790.86
con,,困惑,Track 01 P001-012.mp3,793.24
luence,,鲁伦斯,Track 01 P001-012.mp3,794.2
con,,困惑,Track 01 P001-012.mp3,796.68
front,,前面,Track 01 P001-012.mp3,797.58
connect,,连接,Track 01 P001-012.mp3,801.08
cons,,缺点,Track 01 P001-012.mp3,805.1
ist,,是,Track 01 P001-012.mp3,806.0
cons,,缺点,Track 01 P001-012.mp3,809.64
cons,,缺点,Track 01 P001-012.mp3,813.84
ire,,艾尔,Track 01 P001-012.mp3,814.72
cont,,继续,Track 01 P001-012.mp3,817.34
empor,,清空,Track 01 P001-012.mp3,818.0
ary,,ary,Track 01 P001-012.mp3,818.54
cor,,核心,Track 01 P001-012.mp3,821.44
rel,,关系,Track 01 P001-012.mp3,822.14
ate,,吃了,Track 01 P001-012.mp3,822.32
cor,,核心,Track 01 P001-012.mp3,823.18
rel,,关系,Track 01 P001-012.mp3,823.62
ate,,吃了,Track 01 P001-012.mp3,823.86
cor,,核心,Track 01 P001-012.mp3,826.76
respond,,回复,Track 01 P001-012.mp3,827.64
com,,.com,Track 01 P001-012.mp3,831.04
pat,,拍拍,Track 01 P001-012.mp3,831.6
comfort,,舒适,Track 01 P001-012.mp3,834.32
com,,.com,Track 01 P001-012.mp3,837.3
oration,,演讲,Track 01 P001-012.mp3,838.38
com,,.com,Track 01 P001-012.mp3,841.08
